"Client.Type","Account","ACV_2022","ACV_2023","ACV_2024","First_Record_Type_Name","First_Opportunity_ID"
"End Client","0015Y00006EGeIx",0,8400,0,"Cost Seg","0065Y00001jaDk6"
"End Client","0015Y00006EGoBB",0,2500,0,"Cost Seg","0065Y00001ja9dB"
"End Client","0015Y00006EH3m5",0,6250,0,"Cost Seg","0065Y00001iNxhp"
"End Client","0015Y00006EHBUo",0,20230.49,0,"ERC","0065Y00001jaXLy"
"End Client","0015Y00006EHBhR",0,6500,0,"Cost Seg","0065Y00001jaXMD"
"End Client","0015Y00006IYIJE",0,7862.5,0,"Cost Seg","0065Y00001iNSTJ"
"End Client","0015Y00006IYIPN",0,7437.5,0,"Cost Seg","0065Y00001j4WMp"
"End Client","0015Y00006IZWQg",0,0,10250,"LIFO - IPIC / Internal","006TO00000BibTs"
"End Client","0015Y00006IZXiu",0,4500,0,"Energy","0065Y00001j4XkL"
"End Client","0015Y00006IZavd",0,5500,0,"Cost Seg","0065Y00001j4Xtk"
"End Client","0015Y00006IZbQ4",0,5200,0,"Cost Seg","0065Y00001j4XuE"
"End Client","0015Y00006IZco8",0,7000,0,"Cost Seg","0065Y00001j4Xx7"
"End Client","0015Y00006IZkv7",0,2500,0,"Cost Seg","0065Y00001j4Y69"
"End Client","0015Y00006Ia1fy",0,5700,0,"Cost Seg","0065Y00001j4Yld"
"End Client","0015Y00006Ia4qi",0,0,52140,"Cost Seg","0065Y00001j4Yz4"
"End Client","0015Y00006Ia7Kh",0,4500,0,"Cost Seg","0065Y00001j4Z4C"
"End Client","0015Y00006IaQV9",0,6745,0,"Cost Seg","0065Y00001j4ZwN"
"End Client","0015Y00006IaZR7",0,4850,0,"Cost Seg","0065Y00001j4a9W"
"End Client","0015Y00006IavpN",0,7500,0,"Cost Seg","0065Y00001j4awP"
"End Client","0015Y00006Iazh4",0,10250,0,"Cost Seg","0065Y00001j4b1D"
"End Client","0015Y00006IbOsl",0,0,10000,"SALT","0065Y00001j4bt9"
"End Client","0015Y00006KzXi1",0,7250,0,"Cost Seg","0065Y00001j4dRW"
"End Client","0015Y00006KzYI7",0,5650,0,"Cost Seg","0065Y00001j4big"
"End Client","0015Y00006KzbOX",0,0,2658.4,"GOAT.tax","006TO000001uWB7"
"End Client","0015Y00006Kzcvd",0,0,10000,"SALT","0065Y00001j4db5"
"End Client","0015Y00006L00EY",0,10750,0,"Cost Seg","0065Y00001j4eK7"
"End Client","0015Y00006L014v",0,0,5000,"Cost Seg","006TO000003opqP"
"End Client","0015Y00006L03pP",0,8800,0,"Cost Seg","0065Y00001j4eaZ"
"End Client","0015Y00006L0Osc",0,4845,0,"Cost Seg","0065Y00001j4fRS"
"End Client","0015Y00006L0PsA",0,5500,0,"Cost Seg","0065Y00001j4fUG"
"End Client","0015Y00006L0YQp",0,0,40000,"R&D","006TO000007olCb"
"End Client","0015Y00006L0rXn",0,3500,0,"Cost Seg","0065Y00001j4gOY"
"End Client","0015Y00006L0sdM",0,7000,0,"Cost Seg","0065Y00001gYCWm"
"End Client","0015Y00006L0sdN",0,6500,0,"Cost Seg","0065Y00001gYCdu"
"End Client","0015Y00006L0tC4",0,6000,0,"Cost Seg","0065Y00001j4dWy"
"End Client","0015Y00006L1YfP",0,0,31450,"R&D","0065Y00001j4hgR"
"CPA","001TO000000U0k9",0,5250,0,"Cost Seg","006TO000000SrUP"
"End Client","001TO000000U3LR",0,10000,0,"SALT","006TO000000SSUQ"
"End Client","001TO000000UMmH",0,7500,0,"Cost Seg","006TO000000f5qF"
"End Client","001TO000000UPll",0,5500,0,"Cost Seg","006TO000000Sopt"
"End Client","001TO000000VdjS",0,0,2250,"Cost Seg","006TO000000Tw73"
"End Client","001TO000000VsXD",0,9500,0,"Cost Seg","006TO000000UAMz"
"End Client","001TO000000W9wE",0,8000,0,"Cost Seg","006TO000000UTKl"
"End Client","001TO000000WWCv",0,0,4000,"Cost Seg","006TO000000Uqu5"
"End Client","001TO000000XgZz",0,0,59500,"Cost Seg","006TO000000W0T7"
"End Client","001TO000000Y0C7",0,0,8000,"Cost Seg","006TO000002U5UC"
"End Client","001TO000000Y5tK",0,5500,0,"Cost Seg","006TO000000WL1K"
"End Client","001TO000000YFW9",0,6000,0,"Cost Seg","0065Y00001j4dtt"
"End Client","001TO000000YO7z",0,5750,0,"Cost Seg","006TO000000Wd6J"
"End Client","001TO000000aB0G",0,4850,0,"Cost Seg","006TO000000YP7I"
"End Client","001TO000000aM3e",0,6250,0,"Cost Seg","006TO000000YQEf"
"End Client","001TO000000c0Tf",0,13500,0,"Cost Seg","006TO000000aClp"
"CPA","001TO000000cFCX",0,0,3015,"Cost Seg","006TO000001hpxx"
"End Client","001TO000000cXHc",0,0,5950,"Cost Seg","006TO000000acwP"
"End Client","001TO000000h5in",0,0,11600,"Cost Seg","0065Y00001j4aoV"
"End Client","001TO000000h60i",0,31000,0,"Cost Seg","006TO000000aknZ"
"End Client","001TO000000hJkC",0,0,27625,"R&D","006TO000000fBNl"
"End Client","001TO000000hdhF",0,0,8500,"Cost Seg","006TO000009jojS"
"End Client","001TO000000ilxh",0,0,16721.28,"R&D","006TO000000gVXF"
"End Client","001TO000000inZm",0,0,6540,"Cost Seg","006TO000000gX1G"
"End Client","001TO000000irUO",0,1275,0,"Cost Seg","0065Y00001iO88u"
"End Client","001TO000000jE0P",0,4400,0,"Cost Seg","006TO000001DOAP"
"End Client","001TO000000jUGm",0,0,4050,"SALT","006TO000003whUH"
"End Client","001TO000000jkt9",0,5500,0,"Cost Seg","006TO000000hXWz"
"End Client","001TO000000kk6P",0,4000,0,"Cost Seg","006TO000000iPSY"
"End Client","001TO000000kzRt",0,5000,0,"Cost Seg","006TO000000iTuL"
"End Client","001TO000000mRih",0,8250,0,"Cost Seg","006TO000000SwST"
"End Client","001TO000000mTFp",0,7800,0,"Cost Seg","006TO000000iq4Z"
"End Client","001TO000000mah8",0,10000,0,"SALT","006TO000000j08k"
"End Client","001TO000000mfYj",0,0,7200,"Cost Seg","006TO000000j19e"
"End Client","001TO000000mhKQ",0,0,10911.2,"R&D","006TO000000j9yQ"
"End Client","001TO000000mijV",0,8500,0,"Cost Seg","006TO000000j75N"
"End Client","001TO000000miuq",0,0,11900,"Cost Seg","006TO000000j7yD"
"End Client","001TO000000nyO1",0,4000,0,"Energy","006TO000000m5mz"
"End Client","001TO000000o7hU",0,0,6000,"Cost Seg","006TO0000015Pd9"
"End Client","001TO000000oAzd",0,0,20000,"Cost Seg","0065Y00001j4Zns"
"End Client","001TO000000oXVR",0,5000,0,"Cost Seg","006TO000000kiu5"
"End Client","001TO000000oYoB",0,6000,0,"Cost Seg","006TO000000ki4X"
"End Client","001TO000000offu",0,0,5250,"Cost Seg","006TO000000uR0j"
"End Client","001TO000000oh8F",0,15000,0,"Cost Seg","006TO000000kqWg"
"End Client","001TO000000qWGk",0,4500,0,"Cost Seg","006TO000000m9Qp"
"End Client","001TO000000qZT8",0,9500,0,"Cost Seg","006TO000000qWJz"
"End Client","001TO000000qibG",0,0,9750,"Cost Seg","006TO000000mKXW"
"End Client","001TO000000r7pm",0,0,10000,"SALT","006TO000009MsxT"
"End Client","001TO000000uxS1",0,10000,0,"SALT","006TO000000qISH"
"End Client","001TO000000vZsH",0,9750,0,"Cost Seg","006TO000000quCc"
"End Client","001TO000000wqfl",0,0,12500,"R&D","006TO0000037uGf"
"End Client","001TO000000x0Qd",0,5800,0,"Cost Seg","006TO000000sDbN"
"End Client","001TO000000x6UT",0,5850,0,"Cost Seg","0065Y00001iNWs1"
"End Client","001TO000000xBnR",0,5000,0,"Cost Seg","006TO000000YNrt"
"End Client","001TO000000xIVa",0,0,6375,"Cost Seg","006TO000000sKQ0"
"End Client","001TO000000xY2X",0,7200,0,"Cost Seg","006TO000000sjRc"
"End Client","001TO000000yycC",8000,0,0,"Cost Seg","0065Y00001dhGzN"
"End Client","001TO0000016UR4",0,4037.5,0,"Cost Seg","006TO000001100c"
"End Client","001TO0000016Uio",0,0,19000,"R&D","006TO0000010oAm"
"End Client","001TO0000016bSX",0,0,4939.2,"GOAT.tax","006TO00000116UD"
"End Client","001TO000001716r",0,10000,0,"SALT","006TO0000011Tc6"
"End Client","001TO00000179qo",0,3900,0,"Cost Seg","006TO0000011bMs"
"End Client","001TO0000018WtN",0,0,3000,"Energy","006TO000001IOZa"
"End Client","001TO0000018cFe",0,0,9000,"SALT","006TO0000012s6z"
"End Client","001TO0000019Unv",0,0,8000,"Cost Seg","006TO0000013AiF"
"End Client","001TO0000019VvG",0,0,7800,"Cost Seg","006TO0000013Gqr"
"End Client","001TO0000019c2H",0,0,19000,"Cost Seg","006TO000001JoBq"
"End Client","001TO0000019fTD",0,23400,0,"Cost Seg","006TO0000013LDs"
"End Client","001TO0000019kCl",0,0,51000,"Cost Seg","006TO0000013PkU"
"End Client","001TO000001Auuq",0,5312.5,0,"Cost Seg","006TO0000012icJ"
"End Client","001TO000001L3Tl",0,0,3400,"Cost Seg","006TO0000015EY1"
"End Client","001TO000001LVt5",0,5000,0,"Cost Seg","006TO0000015IIH"
"End Client","001TO000001Xwvu",0,20000,0,"LIFO - IPIC / Internal","006TO000000W7nz"
"End Client","001TO000001cWvN",0,3500,0,"Cost Seg","006TO0000016sjW"
"End Client","001TO000001g0uN",0,5100,0,"Cost Seg","006TO0000018agt"
"End Client","001TO000001k99O",0,0,12500,"Cost Seg","006TO000002grht"
"End Client","001TO000001lweM",0,0,10140,"Cost Seg","006TO0000018v8c"
"End Client","001TO000001nNJ4",0,0,95000,"R&D","006TO0000019895"
"End Client","001TO000001t1hF",0,0,5200,"Cost Seg","006TO000001DANZ"
"End Client","001TO000001t89I",0,6800,0,"Cost Seg","006TO000001DS18"
"End Client","001TO000001tGwQ",0,14000,0,"Cost Seg","006TO000001DXaI"
"End Client","001TO000001tYDO",0,0,6100,"Cost Seg","006TO000001DgFR"
"End Client","001TO000001vpA5",0,4750,0,"Cost Seg","006TO000001F8pW"
"End Client","001TO000001vu8B",0,6500,0,"Cost Seg","006TO000001FAHt"
"End Client","001TO000001w0ta",0,0,2500,"SALT","006TO00000C2b9S"
"End Client","001TO000001w8sp",0,4750,0,"Cost Seg","006TO000000mpEn"
"End Client","001TO000001wHaz",0,5510,0,"Cost Seg","006TO000001Fax3"
"End Client","001TO000001wI7F",0,4000,0,"Cost Seg","006TO000001Fbl3"
"End Client","001TO000001y0g4",0,5000,0,"Cost Seg","006TO000001HESb"
"End Client","001TO000001y6N6",0,0,19073.9,"ERC","006TO000001HIT3"
"End Client","001TO000001y8i5",0,0,3982.2,"GOAT.tax","006TO000003rxLB"
"End Client","001TO000001yCdh",0,0,21750,"Cost Seg","006TO000001HRpg"
"End Client","001TO000001yDI0",0,0,3000,"Cost Seg","006TO000001HP9W"
"End Client","001TO000001yOZx",0,750,0,"SALT","006TO000001HMuq"
"End Client","001TO000001z8g3",0,6000,0,"Cost Seg","006TO000001IJN2"
"End Client","001TO00000236vl",0,4250,0,"Cost Seg","006TO000001JdBZ"
"End Client","001TO0000023N70",0,6300,0,"Cost Seg","006TO000001Jrxj"
"End Client","001TO0000023RNW",0,8000,0,"Cost Seg","0065Y00001iZ6Ff"
"End Client","001TO0000023aIm",0,0,5525,"Cost Seg","006TO000001K8Id"
"End Client","001TO0000023esb",0,56295.39,0,"ERC","006TO000001KC7h"
"End Client","001TO0000024KIL",0,14492.5,0,"Cost Seg","006TO000000smPS"
"End Client","001TO0000025A2P",0,13500,0,"Cost Seg","006TO000001LdvS"
"End Client","001TO0000025DrV",0,3060,0,"Cost Seg","006TO000001Lhe5"
"End Client","001TO0000025WB3",0,0,4750,"Cost Seg","006TO000001Lx2w"
"End Client","001TO0000025Y9a",0,0,6850,"Cost Seg","006TO000001M7Bz"
"End Client","001TO0000025cuj",0,4000,0,"Cost Seg","006TO000001LrSC"
"End Client","001TO0000025w5V",0,0,5500,"Cost Seg","006TO000001Qvrh"
"End Client","001TO00000262CU",0,0,8446.19,"GOAT.tax","006TO000001MN5R"
"End Client","001TO0000026LqE",0,6750,0,"Cost Seg","006TO000000jAg0"
"End Client","001TO0000027OPT",0,6500,0,"Cost Seg","006TO00000194VH"
"End Client","001TO000002Bfzc",0,0,5750,"Cost Seg","006TO000001QjIg"
"End Client","001TO000002BxN0",0,4200,0,"Cost Seg","006TO000001DXVR"
"End Client","001TO000002Dqqs",0,0,10360,"Cost Seg","006TO0000064J8f"
"End Client","001TO000002FMTk",0,9000,0,"Cost Seg","006TO000001TCvG"
"End Client","001TO000002FRjV",0,0,21500,"R&D","006TO000001TMhJ"
"End Client","001TO000002FaGZ",0,0,3600,"Cost Seg","006TO000002S0Yc"
"End Client","001TO000002Fwk6",0,0,18000,"Cost Seg","006TO000001f2zl"
"End Client","001TO000002G3KA",0,0,9750,"Cost Seg","006TO000001MlNu"
"End Client","001TO000002GH0X",0,0,3038.8,"R&D","006TO000001U7Zl"
"End Client","001TO000002HN78",0,0,10175.4,"GOAT.tax","006TO000001VL9F"
"End Client","001TO000002HSYE",0,3420,0,"Cost Seg","006TO000001VEKj"
"End Client","001TO000002HoQh",0,0,2000,"Cost Seg","006TO000003Ba86"
"End Client","001TO000002HtGg",0,0,4000,"Cost Seg","006TO000001VYpe"
"End Client","001TO000002IQ7m",0,0,6000,"Cost Seg","006TO000001W4az"
"End Client","001TO000002IWMs",0,6000,0,"Cost Seg","006TO000001WAYL"
"End Client","001TO000002Iajr",0,0,9290,"Cost Seg","006TO000001WDL1"
"End Client","001TO000002Ik6W",0,0,5000,"Cost Seg","006TO000001WOZj"
"End Client","001TO000002KerO",0,0,6500,"Cost Seg","006TO000001Y8KM"
"End Client","001TO000002L6MF",0,0,3602.6,"GOAT.tax","006TO000001Ydny"
"End Client","001TO000002NU5t",0,0,7500,"Cost Seg","006TO00000AAHBV"
"End Client","001TO000002Nv1I",0,6000,0,"Cost Seg","006TO000001aiBi"
"End Client","001TO000002NwAE",0,10000,0,"Cost Seg","006TO000001aXGF"
"End Client","001TO000002ST4M",0,0,6750,"Cost Seg","006TO000001ev5R"
"End Client","001TO000002ScVq",0,6430,0,"Cost Seg","006TO000001f3xT"
"End Client","001TO000002Swr8",0,5430,0,"Cost Seg","006TO000001fKgY"
"End Client","001TO000002TURN",0,0,7000,"Cost Seg","006TO000001fnll"
"End Client","001TO000002TjDX",0,10000,0,"SALT","006TO000001fy67"
"End Client","001TO000002V9HC",0,49500,0,"Cost Seg","006TO000001jhrt"
"CPA","001TO000002V9M4",0,0,120.7,"GOAT.tax","006TO000002ZKKU"
"End Client","001TO000002VJej",0,0,9500,"Cost Seg","006TO000001hErx"
"End Client","001TO000002VVKw",0,18000,0,"Cost Seg","006TO000001hO9m"
"End Client","001TO000002VZLJ",0,0,6275,"Energy","006TO0000027T91"
"CPA","001TO000002VZTN",0,0,6000,"Cost Seg","006TO000001hTfh"
"End Client","001TO000002Vsvr",0,0,5638.56,"R&D","006TO000001hnhe"
"End Client","001TO000002WVyq",0,0,8500,"Cost Seg","006TO000001iQRF"
"End Client","001TO000002XTRu",0,0,35000,"Cost Seg","006TO000001jKur"
"End Client","001TO000002XqY9",0,5430,0,"Cost Seg","006TO000001jZM1"
"End Client","001TO000002YCAT",0,6500,0,"Cost Seg","006TO000001jt6E"
"End Client","001TO000002YfVq",0,8000,0,"Cost Seg","006TO000001MGAQ"
"End Client","001TO000002YrK7",0,0,7560,"Cost Seg","006TO000001kiqH"
"End Client","001TO000002aQml",0,0,60000,"SALT","006TO000001lycs"
"End Client","001TO000002aUmS",0,0,6800,"Cost Seg","006TO000001KNZN"
"End Client","001TO000002aaiB",0,0,5000,"Energy","006TO000009TbQP"
"End Client","001TO000002aj5W",0,0,4050,"Cost Seg","006TO000001mD5g"
"End Client","001TO000002atOD",0,5750,0,"Cost Seg","006TO000001mNeU"
"End Client","001TO000002b5in",0,0,6500,"Cost Seg","006TO000000kD8o"
"End Client","001TO000002f343",0,3500,0,"Cost Seg","006TO000001qECo"
"End Client","001TO000002jF3O",0,0,6000,"Cost Seg","006TO000001uEMJ"
"End Client","001TO000002jMCz",0,0,41600,"R&D","006TO000001uLip"
"End Client","001TO000002jOpp",0,0,928.2,"GOAT.tax","006TO000001uPHi"
"End Client","001TO000002jQS3",0,0,7000,"Cost Seg","006TO000001uWSs"
"End Client","001TO000002jbyM",0,0,10000,"SALT","006TO000001udis"
"End Client","001TO000002jueR",0,0,8500,"Cost Seg","006TO000001i6nX"
"End Client","001TO000002lJdx",0,0,8500,"Cost Seg","006TO000001wBYn"
"End Client","001TO000002lzmu",0,0,4275,"Cost Seg","006TO000001wslr"
"End Client","001TO000002mFbV",0,8420,0,"Cost Seg","0065Y00001j4Xls"
"End Client","001TO000002wYuc",0,0,13000,"Cost Seg","006TO0000026sNx"
"End Client","001TO000002wZqh",0,0,10000,"Cost Seg","006TO0000026pTK"
"End Client","001TO000002x5gt",0,0,9000,"Energy","006TO000004xNUX"
"End Client","001TO000002xE2b",0,0,3600,"Cost Seg","006TO0000027UrR"
"End Client","001TO000002xOy1",0,0,9940,"Cost Seg","006TO0000027fuw"
"End Client","001TO000002xRRG",0,0,37000,"SALT","006TO0000027jfC"
"End Client","001TO000002xZOq",0,0,7500,"Cost Seg","006TO0000027keX"
"End Client","001TO000002xauN",0,0,3250,"Cost Seg","006TO0000027vRr"
"End Client","001TO000002zQ4U",0,0,7000,"Cost Seg","006TO000001woaB"
"End Client","001TO00000307Ft",0,0,25840,"Energy","006TO000008ujHB"
"End Client","001TO00000309Ky",0,0,8000,"Cost Seg","006TO000002ADiq"
"End Client","001TO0000031l4p",0,0,4950,"Cost Seg","0065Y00001jaBrc"
"End Client","001TO0000031noA",0,0,67608.1,"Cost Seg","006TO000002Bp1G"
"End Client","001TO000003225f",0,0,7650,"Cost Seg","006TO000000u36T"
"End Client","001TO00000324Nd",0,0,4000,"Cost Seg","006TO000002C29n"
"End Client","001TO0000032z7K",0,0,11650,"Cost Seg","006TO000002EMAo"
"End Client","001TO0000034Out",0,0,15250,"Cost Seg","006TO000002nxKN"
"End Client","001TO0000034c9p",0,0,31500,"Cost Seg","006TO000002covW"
"End Client","001TO0000035KSd",0,0,7000,"Cost Seg","006TO000002F7Xu"
"End Client","001TO0000039vyD",0,0,5000,"SALT","006TO000002JTQ9"
"End Client","001TO000003A8fJ",0,0,33000,"R&D","006TO000002JfKr"
"End Client","001TO000003AcS5",0,0,4500,"Cost Seg","006TO00000B2F9V"
"End Client","001TO000003AuLl",0,0,6750,"Cost Seg","006TO000002KQ5G"
"End Client","001TO000003BDl1",0,0,5000,"Cost Seg","006TO000000toVg"
"End Client","001TO000003BDmc",0,0,12000,"Cost Seg","006TO000000YqPC"
"End Client","001TO000003CY11",0,0,12000,"Energy","006TO000002LwPf"
"End Client","001TO000003Cf8w",0,0,7500,"Cost Seg","006TO000002M57z"
"End Client","001TO000003CiOY",0,0,7000,"Cost Seg","006TO000002D0qf"
"End Client","001TO000003DMlY",0,0,6375,"Cost Seg","006TO0000032c97"
"End Client","001TO000003ED5J",0,0,43830.9,"Cost Seg","006TO000002hUL4"
"End Client","001TO000003FfIt",0,0,8000,"Cost Seg","006TO0000074Jha"
"End Client","001TO000003Fmoz",0,0,5000,"Cost Seg","006TO000002ONtc"
"End Client","001TO000003GKQu",0,0,20000,"R&D","006TO00000491Af"
"End Client","001TO000003GS1q",0,0,6000,"Cost Seg","006TO000002PCrH"
"End Client","001TO000003Gb1u",0,0,30000,"R&D","006TO000002PFfT"
"End Client","001TO000003GpeL",0,0,4000,"Cost Seg","006TO000002Pb6T"
"End Client","001TO000003Huww",0,0,5035,"Cost Seg","006TO000002QfG7"
"End Client","001TO000003J2R7",0,0,9000,"Cost Seg","006TO000002RZTc"
"End Client","001TO000003J4sb",0,0,5750,"Cost Seg","006TO000002RbqM"
"End Client","001TO000003KsNV",0,0,230.8,"GOAT.tax","006TO000002TBN9"
"End Client","001TO000003L8yY",0,0,5775,"Cost Seg","006TO000002TikT"
"End Client","001TO000003LFC4",0,0,3000,"Cost Seg","006TO000002TgCS"
"End Client","001TO000003LHLv",0,0,7500,"Cost Seg","006TO000002TqoT"
"End Client","001TO000003LP8A",0,0,6950,"Cost Seg","006TO000002feq1"
"End Client","001TO000003Q8OS",0,0,9000,"Cost Seg","006TO000002YMwE"
"End Client","001TO000003QBED",0,0,5000,"Cost Seg","006TO000002YOEr"
"End Client","001TO000003QJN3",0,0,6500,"Cost Seg","006TO000002YSvC"
"End Client","001TO000003QPQt",0,0,3600,"Cost Seg","006TO000002YbP4"
"End Client","001TO000003QQJi",0,0,12750,"Cost Seg","006TO000002Ydgw"
"End Client","001TO000003Qlcf",0,0,20500,"Cost Seg","006TO000002ccmJ"
"End Client","001TO000003SFlZ",0,0,6500,"Cost Seg","006TO000002YPhC"
"End Client","001TO000003SWBN",0,0,10000,"SALT","006TO000002amUn"
"End Client","001TO000003SWWH",0,0,2550,"Energy","006TO000003gLUX"
"End Client","001TO000003Saur",0,0,24300,"Cost Seg","006TO000003dRMn"
"End Client","001TO000003Svb8",0,0,5000,"Cost Seg","006TO0000038TSv"
"End Client","001TO000003UeSv",0,0,8500,"SALT","006TO000002egc5"
"End Client","001TO000003UeuM",0,0,5100,"Cost Seg","006TO000002chxG"
"End Client","001TO000003UqHD",0,0,29600,"Channel Referral","0065Y00001iYduL"
"End Client","001TO000003VBTi",0,0,4000,"Energy","006TO000002dDFa"
"End Client","001TO000003VLrF",0,0,2500,"Cost Seg","006TO000002dPwh"
"End Client","001TO000003WsOY",0,0,6000,"Cost Seg","006TO000001ydKU"
"End Client","001TO000003XStf",0,0,4950,"Cost Seg","006TO000002fTGF"
"End Client","001TO000003XU5f",0,0,4000,"Cost Seg","006TO000002fPhG"
"End Client","001TO000003ZRZt",0,0,5525,"Cost Seg","006TO000002hBrt"
"End Client","001TO000003ZSPW",0,0,11000,"R&D","006TO00000AnV1h"
"End Client","001TO000003aE7Z",0,0,6500,"Cost Seg","006TO000002I9gP"
"End Client","001TO000003aGni",0,0,9000,"SALT","006TO000003JPCH"
"End Client","001TO000003aHF7",0,0,3000,"SALT","006TO000002i0zF"
"End Client","001TO000003aHbj",0,0,5525,"Cost Seg","006TO000002i1yY"
"End Client","001TO000003ck6Y",0,0,3520.8,"Cost Seg","006TO0000038pTW"
"End Client","001TO000003h8gX",0,0,23500,"R&D","006TO000002o1So"
"End Client","001TO000003hz07",0,0,4968,"Cost Seg","006TO000002oqqK"
"End Client","001TO000003iJjc",0,0,5000,"Cost Seg","006TO000002rBdi"
"End Client","001TO000003iN0n",0,0,7140,"Energy","006TO000005TslM"
"End Client","001TO000003iWyX",0,0,21094.67,"ERC","006TO000002pGcf"
"End Client","001TO000003kPZT",0,0,7900,"Cost Seg","006TO000002qurN"
"End Client","001TO000003lou8",0,0,7000,"Cost Seg","006TO000002sCSr"
"End Client","001TO000003mBVh",0,0,4500,"Cost Seg","006TO000004qHaL"
"End Client","001TO000003oMoQ",0,0,20000,"Cost Seg","006TO000002uHLB"
"End Client","001TO000003oZk2",0,0,4000,"Cost Seg","006TO000002uWtk"
"End Client","001TO000003pMET",0,0,7000,"Cost Seg","006TO000002v1Fx"
"End Client","001TO000003paB7",0,0,10000,"SALT","006TO000002dGdG"
"End Client","001TO000003pavn",0,0,74100,"R&D","006TO000002vO9J"
"End Client","001TO000003qEht",0,0,7000,"Cost Seg","006TO000002YtsB"
"End Client","001TO000003qMh4",0,0,7000,"Cost Seg","006TO000002vs2Z"
"End Client","001TO000003t5lK",0,0,9000,"SALT","006TO000002y3d5"
"End Client","001TO000003wQDN",0,0,35000,"R&D","006TO0000030cBf"
"End Client","001TO000003wmfN",0,0,5000,"Cost Seg","006TO000003174A"
"End Client","001TO000003x5TN",0,0,67321.48,"ERC","006TO00000317H3"
"End Client","001TO000003xdQI",0,0,27000,"R&D","006TO0000038L5Z"
"End Client","001TO000003xv2A",0,0,3900,"Cost Seg","006TO0000031xSX"
"End Client","001TO000003yWzO",0,0,7650,"Cost Seg","006TO000003pmFN"
"End Client","001TO000003ye33",0,0,9000,"SALT","006TO000008gOFs"
"End Client","001TO0000044apN",0,0,11040,"Cost Seg","006TO000002P82r"
"End Client","001TO0000044hYo",0,0,8500,"Cost Seg","006TO00000381q1"
"End Client","001TO0000044mjk",0,0,7000,"Cost Seg","0065Y00001dhGzf"
"End Client","001TO000004539V",0,0,9120,"Cost Seg","006TO0000038FbF"
"End Client","001TO0000046YeD",0,0,6000,"Cost Seg","006TO0000039U3a"
"End Client","001TO0000046b11",0,0,3647,"Cost Seg","006TO0000039aIg"
"End Client","001TO0000048QRG",0,0,16000,"R&D","006TO000003B1f2"
"End Client","001TO0000048j0u",0,0,14500,"Cost Seg","006TO000004BvVK"
"End Client","001TO00000490Zc",0,0,6120,"Cost Seg","006TO000003BpyL"
"End Client","001TO00000492YC",0,0,6080,"Cost Seg","006TO000003BlwL"
"End Client","001TO000004DEu5",0,0,5525,"Cost Seg","006TO000003EhbF"
"End Client","001TO000004EOMj",0,0,9500,"Cost Seg","006TO000003FjHd"
"End Client","001TO000004EjXd",0,0,6800,"Cost Seg","006TO000003G03x"
"End Client","001TO000004Esay",0,0,11982.2,"GOAT.tax","006TO000002r0iH"
"End Client","001TO000004HNPL",0,0,8500,"SALT","006TO000003IU4M"
"End Client","001TO000004HWNn",0,0,8870,"Cost Seg","006TO000002OqfS"
"End Client","001TO000004Hlcy",0,0,3000,"Cost Seg","006TO000003IwtR"
"End Client","001TO000004IFPh",0,0,7800,"Cost Seg","006TO000003J4e5"
"End Client","001TO000004IFnw",0,0,10000,"Cost Seg","006TO000003J4Xf"
"End Client","001TO000004IGaH",0,0,7000,"Cost Seg","006TO000003Iy0o"
"End Client","001TO000004Irhw",0,0,46750,"R&D","006TO000003JeUf"
"End Client","001TO000004LKmE",0,0,8000,"Cost Seg","006TO000003La6n"
"End Client","001TO000004MaAb",0,0,7500,"Cost Seg","006TO000001FoNK"
"End Client","001TO000004TCoI",0,0,5000,"Cost Seg","006TO000003TOA5"
"End Client","001TO000004V0xV",0,0,5250,"Cost Seg","006TO000001RkHX"
"End Client","001TO000004WOhe",0,0,3200,"Cost Seg","006TO000003WDur"
"End Client","001TO000004WTmA",0,0,8000,"Cost Seg","006TO000003Vwu2"
"End Client","001TO000004XI0g",0,0,4250,"Cost Seg","006TO000003X1zj"
"End Client","001TO000004XYGl",0,0,8000,"Cost Seg","006TO000003dTOb"
"CPA","001TO000004Xd3a",0,0,3750,"Cost Seg","006TO000007LauA"
"End Client","001TO000004YFgm",0,0,5850,"Cost Seg","006TO000003WuRx"
"End Client","001TO000004YicD",0,0,10000,"SALT","006TO000003XO9t"
"End Client","001TO000004ZPIz",0,0,12600,"Cost Seg","006TO000003aIBB"
"End Client","001TO000004ahlh",0,0,8300,"Cost Seg","006TO000003Z8dh"
"End Client","001TO000004bQ67",0,0,6500,"Cost Seg","006TO000003pD3A"
"End Client","001TO000004bePC",0,0,14630,"Cost Seg","006TO000002yKkH"
"End Client","001TO000004bux0",0,0,6800,"Cost Seg","006TO000003aMRi"
"End Client","001TO000004bzrr",0,0,5250,"Cost Seg","006TO000003aGas"
"End Client","001TO000004cSx7",0,0,13600,"Cost Seg","006TO000006cYGX"
"End Client","001TO000004eLWr",0,0,5332,"Energy","006TO0000045NmU"
"End Client","001TO000004eLdV",0,0,10500,"Cost Seg","006TO000006Ri9Z"
"End Client","001TO000004eMM2",0,0,2654,"Energy","006TO0000045NwA"
"End Client","001TO000004eMsL",0,0,10000,"SALT","006TO000003cUTC"
"End Client","001TO000004eiBM",0,0,3500,"Cost Seg","006TO000003cpFw"
"End Client","001TO000004fF5d",0,0,1250,"Energy","006TO000003duYY"
